-4.709852,-4.035370,0.427063,1.249900
-4.709852,-4.035370,0.427063,1.249905
-4.709852,-4.035370,0.427063,1.249905
-4.709852,-4.035370,0.427063,1.249905
-4.709852,-4.035370,0.427063,1.249909
-4.709852,-4.035370,0.427063,1.249909
-4.709852,-4.035370,0.427063,1.249913
-4.709852,-4.035370,0.427063,1.249913
-4.709852,-4.035370,0.427063,1.249913
-4.709852,-4.035370,0.427063,1.249918
-4.709852,-4.035370,0.427063,1.249918
-4.709852,-4.035370,0.427063,1.249921
-4.709852,-4.035370,0.427063,1.249921
-4.709852,-4.035370,0.427063,1.249921
-4.709852,-4.035370,0.427063,1.249925
-4.651178,-4.010855,0.426755,1.249925
-4.651178,-4.010855,0.426755,1.249929
-4.651178,-4.010855,0.426755,1.249929
-4.651178,-4.010855,0.426755,1.249929
-4.651178,-4.010855,0.426755,1.249932
-4.651178,-4.010855,0.426755,1.249932
-4.651178,-4.010855,0.426755,1.249935
-4.651178,-4.010855,0.426755,1.249935
-4.651178,-4.010855,0.426755,1.249935
-4.651178,-4.010855,0.426755,1.249938
-4.585312,-3.983466,0.428884,1.249938
-4.585312,-3.983466,0.428884,1.249941
-4.585312,-3.983466,0.428884,1.249941
-4.585312,-3.983466,0.428884,1.249941
-4.523547,-3.953946,0.427316,1.249944
-4.523547,-3.953946,0.427316,1.249944
-4.523547,-3.953946,0.427316,1.249947
-4.523547,-3.953946,0.427316,1.249947
-4.523547,-3.953946,0.427316,1.249947
-4.523547,-3.953946,0.427316,1.249949
-4.482647,-3.931080,0.428388,1.249949
-4.482647,-3.931080,0.428388,1.249952
-4.482647,-3.931080,0.428388,1.249952
-4.482647,-3.931080,0.428388,1.249952
-4.482647,-3.931080,0.428388,1.249954
-4.482647,-3.931080,0.428388,1.249954
-4.482647,-3.931080,0.428388,1.249956
-4.482647,-3.931080,0.428388,1.249956
-4.482647,-3.931080,0.428388,1.249956
-4.482647,-3.931080,0.428388,1.249958
-4.482647,-3.931080,0.428388,1.249958
-4.482647,-3.931080,0.428388,1.249960
-4.482647,-3.931080,0.428388,1.249960
-4.482647,-3.931080,0.428388,1.249960
-4.482647,-3.931080,0.428388,1.249962
-4.482647,-3.931080,0.428388,1.249962
-4.424668,-3.903437,0.437454,1.249964
-4.424668,-3.903437,0.437454,1.249964
-4.424668,-3.903437,0.437454,1.249964
