-4.928488,-3.693851,0.466998,1.249585
-4.928488,-3.693851,0.466998,1.249585
-4.928488,-3.693851,0.466998,1.249585
-4.928488,-3.693851,0.466998,1.249605
-4.928488,-3.693851,0.466998,1.249605
-4.928488,-3.693851,0.466998,1.249623
-4.928488,-3.693851,0.466998,1.249623
-4.928488,-3.693851,0.466998,1.249623
-4.859797,-3.663125,0.469916,1.249641
-4.859797,-3.663125,0.469916,1.249641
-4.859797,-3.663125,0.469916,1.249658
-4.859797,-3.663125,0.469916,1.249658
-4.859797,-3.663125,0.469916,1.249658
-4.859797,-3.663125,0.469916,1.249675
-4.859797,-3.663125,0.469916,1.249675
-4.859797,-3.663125,0.469916,1.249690
-4.859797,-3.663125,0.469916,1.249690
-4.859797,-3.663125,0.469916,1.249690
-4.859797,-3.663125,0.469916,1.249705
-4.859797,-3.663125,0.469916,1.249705
-4.821559,-3.645384,0.469852,1.249719
-4.821559,-3.645384,0.469852,1.249719
-4.821559,-3.645384,0.469852,1.249719
-4.821559,-3.645384,0.469852,1.249732
-4.821559,-3.645384,0.469852,1.249732
-4.821559,-3.645384,0.469852,1.249745
-4.821559,-3.645384,0.469852,1.249745
-4.821559,-3.645384,0.469852,1.249745
-4.821559,-3.645384,0.469852,1.249757
-4.821559,-3.645384,0.469852,1.249757
-4.821559,-3.645384,0.469852,1.249769
-4.821559,-3.645384,0.469852,1.249769
-4.821559,-3.645384,0.469852,1.249769
-4.758727,-3.606945,0.468377,1.249780
-4.758727,-3.606945,0.468377,1.249780
-4.758727,-3.606945,0.468377,1.249790
-4.758727,-3.606945,0.468377,1.249790
-4.758727,-3.606945,0.468377,1.249790
-4.758727,-3.606945,0.468377,1.249800
-4.758727,-3.606945,0.468377,1.249800
-4.758727,-3.606945,0.468377,1.249810
-4.758727,-3.606945,0.468377,1.249810
-4.758727,-3.606945,0.468377,1.249810
-4.711432,-3.584523,0.468044,1.249819
-4.711432,-3.584523,0.468044,1.249819
-4.711432,-3.584523,0.468044,1.249827
-4.711432,-3.584523,0.468044,1.249827
-4.711432,-3.584523,0.468044,1.249827
-4.711432,-3.584523,0.468044,1.249835
-4.711432,-3.584523,0.468044,1.249835
-4.711432,-3.584523,0.468044,1.249843
-4.711432,-3.584523,0.468044,1.249843
-4.711432,-3.584523,0.468044,1.249843
-4.711432,-3.584523,0.468044,1.249851
-4.668236,-3.564014,0.469508,1.249851
-4.668236,-3.564014,0.469508,1.249858
-4.668236,-3.564014,0.469508,1.249858
-4.668236,-3.564014,0.469508,1.249858
-4.668236,-3.564014,0.469508,1.249865
-4.668236,-3.564014,0.469508,1.249865
-4.668236,-3.564014,0.469508,1.249871
-4.668236,-3.564014,0.469508,1.249871
-4.668236,-3.564014,0.469508,1.249871
-4.668236,-3.564014,0.469508,1.249877
-4.606410,-3.535154,0.467577,1.249877
-4.606410,-3.535154,0.467577,1.249883
-4.606410,-3.535154,0.467577,1.249883
-4.606410,-3.535154,0.467577,1.249883
-4.606410,-3.535154,0.467577,1.249889
-4.606410,-3.535154,0.467577,1.249889
-4.606410,-3.535154,0.467577,1.249894
-4.606410,-3.535154,0.467577,1.249894
-4.606410,-3.535154,0.467577,1.249894
-4.606410,-3.535154,0.467577,1.249899
-4.558287,-3.510167,0.468180,1.249899
-4.558287,-3.510167,0.468180,1.249904
-4.558287,-3.510167,0.468180,1.249904
-4.558287,-3.510167,0.468180,1.249904
-4.558287,-3.510167,0.468180,1.249908
-4.558287,-3.510167,0.468180,1.249908
-4.558287,-3.510167,0.468180,1.249913
-4.558287,-3.510167,0.468180,1.249913
-4.558287,-3.510167,0.468180,1.249913
-4.501709,-3.484266,0.469000,1.249917
-4.501709,-3.484266,0.469000,1.249917
-4.501709,-3.484266,0.469000,1.249921
-4.501709,-3.484266,0.469000,1.249921
-4.501709,-3.484266,0.469000,1.249921
-4.501709,-3.484266,0.469000,1.249925
-4.501709,-3.484266,0.469000,1.249925
-4.501709,-3.484266,0.469000,1.249928
-4.501709,-3.484266,0.469000,1.249928
-4.501709,-3.484266,0.469000,1.249928
-4.501709,-3.484266,0.469000,1.249932
-4.501709,-3.484266,0.469000,1.249932
-4.458922,-3.459650,0.467851,1.249935
-4.458922,-3.459650,0.467851,1.249935
-4.458922,-3.459650,0.467851,1.249935
-4.458922,-3.459650,0.467851,1.249938
-4.458922,-3.459650,0.467851,1.249938
-4.458922,-3.459650,0.467851,1.249941
-4.458922,-3.459650,0.467851,1.249941
-4.458922,-3.459650,0.467851,1.249941
-4.458922,-3.459650,0.467851,1.249944
-4.458922,-3.459650,0.467851,1.249944
-4.414279,-3.438782,0.466731,1.249946
-4.414279,-3.438782,0.466731,1.249946
-4.414279,-3.438782,0.466731,1.249946
-4.414279,-3.438782,0.466731,1.249949
-4.414279,-3.438782,0.466731,1.249949
-4.414279,-3.438782,0.466731,1.249951
-4.414279,-3.438782,0.466731,1.249951
-4.414279,-3.438782,0.466731,1.249951
-4.414279,-3.438782,0.466731,1.249954
-4.365502,-3.411024,0.469104,1.249954
-4.365502,-3.411024,0.469104,1.249956
-4.365502,-3.411024,0.469104,1.249956
-4.365502,-3.411024,0.469104,1.249956
-4.365502,-3.411024,0.469104,1.249958
-4.365502,-3.411024,0.469104,1.249958
-4.365502,-3.411024,0.469104,1.249960
-4.365502,-3.411024,0.469104,1.249960
-4.365502,-3.411024,0.469104,1.249960
-4.365502,-3.411024,0.469104,1.249962
-4.365502,-3.411024,0.469104,1.249962
-4.320588,-3.385399,0.467024,1.249964
-4.320588,-3.385399,0.467024,1.249964
-4.320588,-3.385399,0.467024,1.249964
-4.320588,-3.385399,0.467024,1.249965
-4.320588,-3.385399,0.467024,1.249965
-4.320588,-3.385399,0.467024,1.249967
-4.320588,-3.385399,0.467024,1.249967
-4.320588,-3.385399,0.467024,1.249967
-4.320588,-3.385399,0.467024,1.249969
-4.269461,-3.362821,0.467451,1.249969
-4.269461,-3.362821,0.467451,1.249970
-4.269461,-3.362821,0.467451,1.249970
-4.269461,-3.362821,0.467451,1.249970
-4.269461,-3.362821,0.467451,1.249971
-4.269461,-3.362821,0.467451,1.249971
-4.269461,-3.362821,0.467451,1.249973
-4.269461,-3.362821,0.467451,1.249973
-4.230906,-3.352369,0.474477,1.249973
-4.230906,-3.352369,0.474477,1.249974
-4.230906,-3.352369,0.474477,1.249974
-4.230906,-3.352369,0.474477,1.249975
-4.230906,-3.352369,0.474477,1.249975
-4.230906,-3.352369,0.474477,1.249975
-4.230906,-3.352369,0.474477,1.249977
-4.230906,-3.352369,0.474477,1.249977
-4.230906,-3.352369,0.474477,1.249978
-4.230906,-3.352369,0.474477,1.249978
-4.230906,-3.352369,0.474477,1.249978
-4.230906,-3.352369,0.474477,1.249979
-4.190423,-3.334624,0.476099,1.249979
-4.190423,-3.334624,0.476099,1.249980
-4.190423,-3.334624,0.476099,1.249980
-4.190423,-3.334624,0.476099,1.249980
-4.190423,-3.334624,0.476099,1.249981
-4.190423,-3.334624,0.476099,1.249981
-4.190423,-3.334624,0.476099,1.249982
-4.190423,-3.334624,0.476099,1.249982
-4.190423,-3.334624,0.476099,1.249982
-4.126115,-3.296357,0.470972,1.249982
-4.126115,-3.296357,0.470972,1.249982
-4.126115,-3.296357,0.470972,1.249983
-4.126115,-3.296357,0.470972,1.249983
-4.126115,-3.296357,0.470972,1.249983
-4.126115,-3.296357,0.470972,1.249984
-4.126115,-3.296357,0.470972,1.249984
-4.126115,-3.296357,0.470972,1.249985
-4.126115,-3.296357,0.470972,1.249985
-4.126115,-3.296357,0.470972,1.249985
-4.126115,-3.296357,0.470972,1.249986
-4.126115,-3.296357,0.470972,1.249986
-4.126115,-3.296357,0.470972,1.249986
-4.108168,-3.282186,0.470002,1.249986
-4.108168,-3.282186,0.470002,1.249986
-4.108168,-3.282186,0.470002,1.249987
-4.108168,-3.282186,0.470002,1.249987
