-4.887273,-3.675415,1.249646
-4.694144,-3.576019,1.249845
-4.498542,-3.481516,1.249926
-4.306222,-3.380621,1.249967
-4.110969,-3.286380,1.249985
-3.916623,-3.189671,1.249968
-3.722628,-3.091827,1.249871
-3.536892,-3.002555,1.271220
-3.464011,-2.962954,1.493545
-3.434968,-2.947298,1.717098
-3.415188,-2.939402,1.923769
-3.380555,-2.924912,2.126459
-3.323449,-2.898379,2.333009
-3.259878,-2.867104,2.543998
-3.191836,-2.831352,2.750239
-3.078662,-2.770008,2.918321
-2.923423,-2.688517,3.051854
-2.762689,-2.611021,3.176590
-2.583648,-2.527205,3.263979
-2.396758,-2.434271,3.328161
-2.208815,-2.336973,3.373916
-2.016046,-2.239305,3.398187
-1.822988,-2.143251,3.425623
-1.629772,-2.047388,3.451122
-1.438791,-1.945175,3.467588
-1.247087,-1.843418,3.476121
-1.052561,-1.746704,3.480417
-0.857349,-1.651487,3.485156
-0.665019,-1.550649,3.489545
-0.474086,-1.447053,3.492376
-0.283765,-1.342328,3.494379
-0.092883,-1.238710,3.496158
0.102167,-1.143081,3.496868
0.298351,-1.049660,3.497416
0.493315,-0.953879,3.498150
0.687146,-0.855798,3.498588
0.880957,-0.757671,3.498905
1.074844,-0.659700,3.499189
1.268066,-0.560423,3.499407
1.460346,-0.459336,3.499570
1.653276,-0.359492,3.499694
1.847225,-0.261639,3.499776
2.040829,-0.163113,3.499820
2.233608,-0.062973,3.499859
2.428133,0.033726,3.499933
2.621699,0.132295,3.499835
2.812877,0.235476,3.500066
3.004905,0.337069,3.499638
3.199837,0.433181,3.497752
3.394050,0.529550,3.505548
3.588003,0.628802,3.492660
3.769154,0.721346,3.409940
3.892654,0.783451,3.257122
3.963062,0.817786,3.054705
4.008922,0.839626,2.829345
4.058319,0.863994,2.607242
4.121304,0.896016,2.399058
4.186346,0.928973,2.196861
4.240647,0.955450,1.991626
4.275502,0.970286,1.776428
4.316422,0.987147,1.561910
4.405838,1.029031,1.367776
4.569553,1.112198,1.259953
4.761952,1.213102,1.250222
4.955435,1.311617,1.250001
5.144679,1.417781,1.250844
5.330385,1.514335,1.283259
5.422529,1.563089,1.456225
5.435502,1.570674,1.667572
5.452762,1.579994,1.914124
5.530034,1.619641,2.159158
5.622579,1.666305,2.243400
5.690401,1.699604,2.090454
5.740674,1.724357,1.814989
5.785890,1.748112,1.548934
5.863483,1.787295,1.357542
6.027747,1.865695,1.253651
6.221593,1.965328,1.250025
6.412285,2.069485,1.249997
6.606265,2.167229,1.250000
6.801310,2.262830,1.250000
6.993802,2.363255,1.250000
7.180709,2.472394,1.250000
7.332605,2.627295,1.250000
7.443570,2.813484,1.250000
7.532863,3.011261,1.250000
7.582359,3.222581,1.250000
7.619481,3.436613,1.250000
7.663722,3.649417,1.250000
7.679288,3.865822,1.250000
7.723977,4.078393,1.250000
7.718161,4.295135,1.250000
7.691052,4.510989,1.250000
7.692638,4.727029,1.250000
7.651472,4.940290,1.250000
7.589077,5.148007,1.250000
7.523792,5.354366,1.250000
7.430358,5.549608,1.250000
7.327901,5.741112,1.250000
7.212786,5.922546,1.250000
7.070756,6.087101,1.250000
6.904858,6.225421,1.250000
6.749480,6.377204,1.250000
6.594657,6.529602,1.250000
6.413287,6.648996,1.250000
6.257717,6.800367,1.250000
6.096051,6.944692,1.250000
5.900321,7.037122,1.250000
5.701572,7.115698,1.250000
5.485610,7.144150,1.250000
5.271873,7.179960,1.250000
5.057286,7.210980,1.250000
4.840146,7.208128,1.250000
4.625052,7.186000,1.250000
4.421277,7.111445,1.250000
4.218804,7.032964,1.250000
4.018958,6.950739,1.250000
3.848494,6.816503,1.250000
3.710334,6.649202,1.250000
3.584818,6.471900,1.250000
3.467356,6.289171,1.250000
3.401469,6.083692,1.250000
3.335922,5.877294,1.250000
3.273983,5.669096,1.250000
3.191925,5.468276,1.250000
3.120376,5.263069,1.250000
3.085437,5.048838,1.250000
3.040862,4.836344,1.250000
2.998799,4.623233,1.250000
2.956336,4.410186,1.250000
2.907599,4.198608,1.250000
2.862720,3.986100,1.250000
2.816925,3.773853,1.250000
2.777084,3.560390,1.250000
2.729205,3.348444,1.250000
2.635080,3.152917,1.250000
2.503843,2.980468,1.250000
2.334354,2.844461,1.250000
2.143441,2.741988,1.250000
1.947539,2.648173,1.250000
1.741620,2.578903,1.250000
1.529793,2.534831,1.250000
1.313905,2.521980,1.250000
1.099970,2.562010,1.250000
0.892786,2.627493,1.250000
0.683265,2.684895,1.250000
0.489083,2.780857,1.250000
0.291686,2.870835,1.250000
0.093042,2.958700,1.250000
-0.103625,3.050815,1.250000
-0.316633,3.090123,1.250000
-0.531108,3.122296,1.250000
-0.745827,3.154865,1.250000
-0.961574,3.182926,1.250000
-1.178079,3.176463,1.250000
-1.395027,3.166396,1.250000
-1.611911,3.156336,1.250001
-1.828560,3.142357,1.250003
-2.044005,3.113629,1.249975
-2.251682,3.050518,1.249809
-2.462636,3.002297,1.251606
-2.658880,2.912972,1.253749
-2.761232,2.865318,1.420301
-2.807426,2.849791,1.672057
-2.850927,2.831973,1.899115
-2.898278,2.809514,2.103703
-2.951074,2.783443,2.299867
-3.011060,2.754728,2.501331
-3.087691,2.720983,2.704903
-3.201724,2.674899,2.882489
-3.357818,2.613777,3.021195
-3.526737,2.544959,3.142084
-3.705214,2.469086,3.237161
-3.894508,2.391856,3.312775
-4.086286,2.316168,3.376932
-4.284297,2.229762,3.406514
-4.486304,2.144982,3.441708
-4.679302,2.065183,3.413176
-4.846274,1.994644,3.285727
-4.970837,1.942195,3.111696
-5.055570,1.907328,2.915178
