2.374561,0.079344,3.499992
2.766697,0.252273,3.500033
3.154732,0.433599,3.499864
3.538415,0.624400,3.500322
3.911663,0.834373,3.491785
4.280078,1.046942,3.439610
4.655120,1.253371,3.440510
5.035119,1.447652,3.420903
5.397945,1.650605,3.377288
5.751262,1.888422,3.437304
6.108335,2.126266,3.469977
6.452371,2.365132,3.453992
6.715415,2.529404,3.135053
6.882941,2.615731,2.653142
7.062963,2.790470,2.472052
7.254052,3.074634,2.771023
7.331164,3.348597,3.071574
7.399331,3.740736,3.248198
7.451109,4.154504,3.322414
7.476126,4.585754,3.319467
7.385322,4.993191,3.398672
7.250407,5.405357,3.466471
7.115255,5.725852,3.248438
6.992187,5.978254,2.915875
6.867914,6.232844,2.580052
6.640363,6.516135,2.532772
6.409283,6.687909,2.861197
6.084473,6.834277,3.099176
5.704075,6.954471,3.270491
5.318779,7.026816,3.147273
4.922110,7.023688,2.994283
4.531823,6.901028,3.115780
4.175259,6.678034,3.199439
3.899979,6.370122,3.305614
3.660891,6.028149,3.405337
3.451126,5.671409,3.315877
3.324919,5.436371,2.917645
3.230055,5.142525,2.806188
3.175637,4.760155,3.057287
3.174031,4.378272,3.231920
3.138115,3.954677,3.255635
3.048993,3.559077,3.108724
2.869687,3.180853,3.034643
2.585943,2.858057,2.991801
2.258723,2.647284,3.137481
1.870056,2.564444,3.294487
1.449899,2.544377,3.383927
1.057477,2.543522,3.227402
0.782028,2.548936,2.895084
0.391072,2.596588,3.038729
0.070796,2.730852,3.267525
-0.305104,2.930715,3.208579
-0.703175,3.079613,3.287680
-1.113593,3.145346,3.381607
-1.536294,3.128844,3.440748
-1.962815,3.087131,3.461902
-2.382886,3.006511,3.483112
-2.793829,2.885503,3.490197
-3.198916,2.746114,3.493261
-3.599598,2.594470,3.496287
-3.997360,2.435288,3.497859
-4.376774,2.237376,3.499122
-4.742052,2.012715,3.499656
-5.107347,1.792312,3.498772
-5.476015,1.568625,3.480600
-5.794260,1.368414,3.270043
-6.153335,1.153795,3.288590
-6.543737,0.989874,3.376870
-6.889760,0.862480,3.202988
-7.196573,0.717674,2.962593
-7.499446,0.437670,3.080948
-7.677092,0.094936,3.262136
-7.807142,-0.313154,3.265462
-7.879409,-0.739596,3.276725
-7.840109,-1.147044,3.390501
-7.745562,-1.564236,3.411081
-7.667442,-1.985432,3.414848
-7.578638,-2.401915,3.450251
-7.441958,-2.810400,3.453756
-7.274340,-3.155637,3.268123
-7.100751,-3.410868,2.977513
-6.830648,-3.671963,2.787967
-6.521312,-3.819978,3.044412
-6.155117,-3.850589,3.261674
-5.747156,-3.795942,3.374764
-5.332969,-3.701029,3.426501
-4.929391,-3.559188,3.453377
-4.532386,-3.399513,3.472908
-4.135183,-3.239284,3.483493
-3.744036,-3.065087,3.492655
-3.360777,-2.873617,3.495895
-2.981241,-2.674832,3.497393
-2.596439,-2.486632,3.498990
-2.214206,-2.293136,3.499382
-1.831272,-2.101002,3.499647
-1.442979,-1.919996,3.499819
-1.059078,-1.729820,3.499896
-0.681127,-1.528103,3.499941
-0.306672,-1.319955,3.499969
0.070758,-1.117231,3.499981
0.452255,-0.922279,3.499991
0.834810,-0.729479,3.499995
1.221117,-0.543898,3.499996
1.594817,-0.334782,3.499998
1.971589,-0.130838,3.499997
2.347528,0.074588,3.500007
2.737628,0.251618,3.499963
3.129810,0.423949,3.499611
3.513656,0.614418,3.500664
3.888210,0.820640,3.486494
4.258276,1.033525,3.445998
4.632643,1.240498,3.465997
5.010111,1.442356,3.468690
5.385116,1.648257,3.465677
5.754813,1.864108,3.484222
6.107570,2.100188,3.499798
6.478039,2.340861,3.441473
6.738870,2.502367,3.175760
6.836674,2.558448,2.742275
7.053091,2.728101,2.425169
7.275578,2.994655,2.584846
7.341934,3.189037,2.986376
7.422788,3.530487,3.217114
7.469245,3.939836,3.346264
7.503671,4.353238,3.339407
7.472690,4.773835,3.415400
7.376963,5.185156,3.446396
7.217806,5.594710,3.447372
7.118889,5.795923,3.100976
7.007581,6.029978,2.757635
6.910046,6.227375,2.380871
6.723668,6.532618,2.272582
6.545204,6.715992,2.622129
6.292803,6.837073,2.938145
5.937380,6.965736,3.142580
5.535449,7.050280,3.105471
5.108004,7.074170,3.091446
4.714668,6.987229,3.208436
4.324283,6.795120,3.157542
4.011607,6.516352,3.247737
3.757376,6.190707,3.350059
3.532741,5.822701,3.439898
3.389916,5.555383,3.240364
3.282793,5.310295,2.832692
3.193017,4.964371,2.866340
3.191362,4.609358,3.121378
3.187807,4.209420,3.270569
3.134496,3.790587,3.215811
3.018414,3.408809,3.065760
2.790797,3.043785,3.048677
2.475858,2.757758,3.003747
2.109845,2.581252,3.127690
1.720370,2.544145,3.289648
1.287467,2.553708,3.359003
0.867736,2.565395,3.269736
0.634729,2.556432,2.866477
0.281696,2.603647,2.887638
-0.038686,2.746066,3.136736
-0.409320,2.955370,3.187266
-0.804868,3.100965,3.242718
-1.215261,3.140496,3.362043
-1.638494,3.126408,3.424976
-2.063495,3.076066,3.439479
-2.479657,2.976081,3.454803
-2.890408,2.856382,3.477214
-3.294689,2.714967,3.487437
-3.695191,2.562817,3.493407
-4.085642,2.386696,3.496476
-4.462441,2.182730,3.498473
-4.826209,1.957299,3.497198
-5.190032,1.728773,3.502536
-5.544964,1.507078,3.463294
-5.879762,1.299670,3.277445
-6.249851,1.105989,3.288719
-6.651358,0.975466,3.335633
-7.003174,0.867059,3.093544
-7.319299,0.679549,2.917531
-7.561670,0.404433,3.143598
-7.721901,0.038578,3.240500
-7.842545,-0.363018,3.328866
-7.871128,-0.786299,3.391816
-7.826249,-1.209600,3.437297
-7.740486,-1.629297,3.445383
-7.640593,-2.045329,3.462146
-7.500242,-2.449707,3.480941
-7.344609,-2.845668,3.433030
-7.178029,-3.197115,3.255611
-7.005430,-3.442232,2.935815
-6.756312,-3.653039,2.804466
-6.459911,-3.753638,3.103745
-6.068904,-3.770313,3.258652
-5.646246,-3.732952,3.340040
-5.235345,-3.643186,3.416850
-4.831839,-3.503549,3.451991
-4.431404,-3.353087,3.474637
-4.037028,-3.185970,3.486021
-3.646161,-3.010719,3.492009
-3.261494,-2.822123,3.496046
-2.877935,-2.631258,3.497613
-2.496598,-2.435990,3.498642
-2.113874,-2.243514,3.499324
-1.733966,-2.045385,3.499642
-1.345377,-1.865021,3.499787
-0.959703,-1.678463,3.499897
-0.583299,-1.474145,3.499944
-0.210207,-1.263823,3.499970
0.167873,-1.062293,3.499982
0.550372,-0.869311,3.499990
0.938559,-0.688032,3.499995
1.316664,-0.486682,3.499997
1.692644,-0.281293,3.499999
2.067751,-0.074287,3.499998
2.451011,0.116919,3.500020
2.841493,0.293270,3.500023
3.229449,0.474803,3.499278
3.615082,0.661890,3.501655
3.984420,0.871988,3.448266
4.354252,1.087927,3.446493
4.728753,1.294951,3.466630
5.102088,1.498617,3.421796
5.477851,1.703781,3.457098
5.841313,1.929165,3.477588
6.199850,2.155426,3.491244
6.571911,2.410387,3.445786
6.720387,2.510625,3.133560
6.789594,2.560207,2.680592
7.083920,2.805627,2.536819
7.247128,3.059388,2.837361
7.348404,3.341677,3.137918
7.423977,3.721584,3.328639
7.469247,4.124712,3.245256
7.479279,4.552401,3.322447
7.411658,4.966627,3.406208
7.293900,5.384555,3.457594
7.172395,5.663244,3.185110
7.049391,5.909208,2.851007
6.960754,6.092289,2.480470
6.832620,6.353133,2.158185
6.626953,6.623078,2.376818
6.436200,6.765816,2.732867
6.146309,6.915741,3.003844
5.766369,7.030119,3.167765
5.350864,7.077015,3.080451
4.929976,7.056469,3.116807
4.535729,6.903042,3.174494
4.188050,6.670795,3.267681
3.896927,6.372092,3.365153
3.656724,6.027112,3.431828
3.450067,5.668898,3.402935
3.363211,5.499530,3.011958
3.217160,5.169169,2.764717
3.148641,4.791504,2.920375
3.166837,4.418580,3.134278
3.151998,3.993349,3.184062
3.052148,3.586068,3.110038
2.876175,3.205230,3.023866
2.602313,2.877957,2.994521
2.254491,2.649879,3.074077
1.883376,2.557260,3.273479
1.467141,2.547399,3.347848
1.044910,2.545754,3.411155
0.732857,2.551533,3.085619
0.407788,2.586312,2.938006
0.017486,2.725418,3.151302
-0.318172,2.923654,3.055420
-0.686966,3.105453,3.059486
-1.049662,3.177813,3.274787
-1.465327,3.180924,3.376382
-1.888280,3.148884,3.433421
-2.305147,3.057315,3.462480
-2.714825,2.932876,3.480039
-3.120036,2.794467,3.488955
-3.520353,2.641771,3.493669
-3.912369,2.469161,3.496718
-4.294236,2.274862,3.498015
-4.662412,2.056152,3.498971
-5.023913,1.825962,3.499386
-5.393138,1.604848,3.498314
-5.725702,1.403490,3.332565
-6.068609,1.212466,3.255831
-6.457314,1.054413,3.363276
-6.854723,0.917597,3.374474
-7.158901,0.778846,3.093598
-7.476641,0.515033,3.079186
-7.685565,0.157102,3.186634
-7.833226,-0.242912,3.225730
-7.891790,-0.657560,3.307534
-7.847621,-1.074086,3.390582
-7.763199,-1.492086,3.436009
-7.666110,-1.908513,3.456620
-7.541371,-2.318006,3.473924
-7.398991,-2.722956,3.488331
-7.233777,-3.088879,3.358784
